subject,condition,rt_ms
44,congruent,540.623455191878
32,incongruent,436.989693990377
24,congruent,332.67899076028357
12,congruent,357.5735027272206
28,incongruent,606.3968333968849
2,incongruent,534.9470079126039
44,congruent,354.1692629761251
1,incongruent,561.5459386009547
35,incongruent,513.1049176051757
17,congruent,476.63731869373674
36,congruent,664.7113881924518
18,congruent,459.7161855725405
2,congruent,578.7196479637041
47,congruent,682.456047310977
38,incongruent,500.9870164267171
3,incongruent,497.04504381628004
2,incongruent,468.74047010196
26,incongruent,493.4325391777151
47,congruent,423.0649182029501
29,incongruent,478.0928544518675
1,incongruent,474.44141802805626
35,congruent,551.9502976156393
21,congruent,480.13861447104864
32,congruent,490.8176548130421
18,congruent,540.0348626492616
1,incongruent,537.380585915069
1,congruent,488.7812612965658
31,incongruent,333.83477599191104
32,incongruent,639.1086558085692
16,congruent,581.5460853153205
5,congruent,575.2986768115597
38,incongruent,505.6066505200167
8,congruent,587.3904742005091
10,incongruent,592.8835868943487
23,incongruent,444.02571019656085
36,congruent,477.64219674646444
49,congruent,512.987898390128
31,congruent,515.8943743061195
48,incongruent,434.2299968711879
32,congruent,454.9204694628099
42,congruent,566.1784050714003
9,incongruent,324.21279385199205
3,congruent,472.8409719491792
33,congruent,509.02907940382045
48,congruent,470.4748530734605
37,incongruent,503.90540978976674
17,incongruent,457.1161661752461
24,congruent,567.3881515663078
6,incongruent,649.8783542835162
17,congruent,578.5516535356704
34,congruent,625.1391557043537
9,incongruent,448.21306121621694
24,incongruent,461.6398701412009
15,incongruent,447.660515621617
25,incongruent,587.6825713498633
38,congruent,454.194931549897
44,congruent,535.531549804778
21,incongruent,552.9754321891013
41,incongruent,496.9361244808097
35,incongruent,562.3410112704877
46,congruent,489.6235886768075
37,congruent,636.932872675765
27,incongruent,577.1952889592553
34,congruent,491.4742831874373
16,congruent,514.9900576493417
34,incongruent,277.84488284869303
35,incongruent,531.3170876374111
30,congruent,329.90899806224945
6,incongruent,429.8092167196857
26,congruent,599.6102025838401
35,incongruent,545.0326841769624
10,congruent,526.9990830151519
39,incongruent,489.31182435646673
42,congruent,433.81393509423225
27,incongruent,422.94024653855854
48,congruent,530.3647703196614
43,congruent,413.8420821647884
23,incongruent,503.60954925189134
44,congruent,514.050631903329
46,incongruent,479.2110366278735
6,incongruent,437.08003881860503
49,congruent,514.7412842606753
1,incongruent,440.2468937384341
24,congruent,509.7925388512247
46,incongruent,503.9877081002401
36,congruent,662.8262278679963
14,incongruent,554.8057469908097
32,incongruent,419.2320311364865
11,incongruent,582.5144291324109
12,congruent,430.92425728827425
45,incongruent,653.4603948607239
3,congruent,466.8210768158106
48,incongruent,648.0683204021705
23,incongruent,519.6431840128317
4,congruent,440.85219570500533
39,congruent,430.9078877400598
3,incongruent,596.0321144959654
16,incongruent,504.9067348325993
12,congruent,456.3962561628998
39,incongruent,525.5718020547681
20,incongruent,587.0670118974317
33,incongruent,583.964740644585
4,incongruent,638.2164681637569
35,incongruent,628.8848056528178
35,incongruent,581.1045489172334
15,congruent,501.264133902352
44,incongruent,485.5883297961377
24,congruent,346.2602600392214
33,congruent,636.1183228088428
9,incongruent,421.73008768138556
46,congruent,595.1559614107355
13,incongruent,538.0137706165062
31,incongruent,557.8300467338779
5,incongruent,590.5977433674043
3,incongruent,445.08036624822444
7,congruent,441.98802093835695
47,congruent,511.16090843914174
11,congruent,519.6299267213865
44,congruent,541.6712196724927
29,congruent,526.7177202280775
5,incongruent,459.0688792968318
22,incongruent,524.1118346738696
24,congruent,543.1739713738428
14,congruent,613.1427600601726
30,incongruent,621.1886248511513
43,congruent,493.6253238074465
44,incongruent,570.2855558356771
26,incongruent,637.5695824434315
44,incongruent,479.0828306974024
46,incongruent,441.86486640207016
5,incongruent,482.752546030002
32,congruent,472.28753237809934
38,incongruent,600.5188506839768
1,congruent,609.6848351951273
30,incongruent,647.0324139241952
45,incongruent,544.8273178401031
14,congruent,589.8430977534742
43,incongruent,530.7440239354169
46,incongruent,681.2934903924375
32,congruent,600.4094115676132
31,congruent,562.4985554871221
27,incongruent,532.673136319931
21,incongruent,543.3612601355495
23,congruent,556.5752595288675
26,congruent,435.9760766893571
24,incongruent,397.69021497449967
41,incongruent,654.0392790425328
38,incongruent,481.7670393431173
18,incongruent,481.0801432531017
26,incongruent,475.89985157926503
11,incongruent,571.3086651724976
9,incongruent,446.55017058611276
19,congruent,416.20385262594647
3,congruent,505.0597793462955
42,congruent,419.4380139685928
7,incongruent,500.5041134968954
17,congruent,465.20905013312375
13,congruent,572.7621630783675
11,incongruent,565.159741785112
19,congruent,327.6070181675839
36,incongruent,533.437748713306
44,congruent,330.7377504327635
10,congruent,571.4733507403342
12,incongruent,533.2777402507442
24,congruent,645.4427182564905
16,congruent,674.4284318288915
40,congruent,473.72802624725176
11,incongruent,497.08855343105625
20,incongruent,475.9594653322348
27,incongruent,685.0729660673189
19,congruent,581.7773654196071
31,incongruent,537.4316033678255
40,incongruent,443.04963611814804
27,congruent,411.909467936513
23,incongruent,509.8904034315607
47,congruent,595.3661206671301
49,incongruent,497.5152781121572
49,congruent,443.6518232406815
1,congruent,613.6144196315597
42,congruent,504.90549565306225
45,incongruent,558.5356250397709
40,congruent,587.7324373617496
37,incongruent,560.2888987597868
18,congruent,417.80147684606516
36,congruent,552.7993337174498
29,congruent,317.6536708283178
41,congruent,503.07752614566925
18,congruent,578.5171523822045
37,incongruent,467.26659150989923
39,incongruent,498.59015207540193
41,congruent,529.8522971438338
9,congruent,474.5176195980798
43,incongruent,428.91205603015385
11,congruent,305.3387631209444
46,incongruent,686.2368262995085
2,congruent,502.8758423226446
11,incongruent,534.5971268867746
30,incongruent,508.6049573662122
27,incongruent,431.1339271478243
34,incongruent,462.87139963653476
20,congruent,485.9031598754232
1,congruent,620.0683560877308
31,congruent,548.0378361872466
26,congruent,450.5949816409729
25,congruent,452.8253793939774
19,congruent,586.4100154331383
44,congruent,429.65981675187504
39,congruent,569.8928494820946
9,incongruent,499.48357944922617
2,incongruent,495.4678114823511
9,incongruent,401.7313324712117
3,incongruent,562.2505787076369
35,incongruent,585.6618824100848
31,incongruent,313.8523600082167
23,congruent,646.5669603298718
29,incongruent,496.40009072494973
40,congruent,600.6659692760549
41,incongruent,529.7583575396536
22,congruent,625.8486650392218
30,congruent,726.05891821395
29,congruent,520.7839051628564
47,incongruent,626.1473821231633
38,incongruent,528.7053628267385
16,incongruent,567.7190506217706
44,incongruent,369.84446199024785
20,congruent,519.2331028416319
38,incongruent,497.8250513825159
48,congruent,472.5407777219896
40,incongruent,506.5924626932938
6,incongruent,518.6432346315335
11,congruent,476.88158004745463
39,congruent,536.685603912282
7,incongruent,454.7922643179088
1,incongruent,325.39756287761645
13,incongruent,409.84768464465026
24,incongruent,172.83584866006424
7,incongruent,434.0080576830285
8,incongruent,573.1935804146915
17,congruent,538.294751824508
30,incongruent,530.1352442311852
27,incongruent,596.3950339982407
40,congruent,413.4243560312623
49,congruent,468.1656954881902
2,incongruent,595.4188926206555
34,incongruent,446.22627567469664
9,congruent,595.300458627848
18,incongruent,530.1504220839925
17,incongruent,484.41208100215937
35,congruent,505.4756696561293
13,congruent,485.865371644706
44,congruent,477.6090651956932
19,incongruent,470.3649088161805
40,incongruent,536.4079118713361
47,incongruent,574.974792227614
26,incongruent,487.6701835148817
5,congruent,531.3931051628305
35,incongruent,494.50620470136613
21,congruent,562.0324305682461
17,congruent,460.89119193598265
23,incongruent,451.9849205479172
15,incongruent,585.4230483684953
14,congruent,557.6383854392615
49,incongruent,555.5080821226599
14,congruent,573.9306339727416
23,incongruent,464.6475050031466
36,congruent,548.8791221237991
11,incongruent,608.1097662067134
31,congruent,680.7036038720142
44,incongruent,546.3988674725078
40,congruent,507.29220166717005
2,incongruent,532.9136085856468
20,congruent,437.2955332658649
1,congruent,500.7461537990653
30,incongruent,387.41198236877574
16,incongruent,386.1279844573195
44,congruent,601.7985204420763
9,incongruent,407.1863096128485
42,incongruent,412.5539863932113
17,incongruent,509.27679059844655
46,incongruent,594.4129438490518
10,congruent,449.5714426589369
14,incongruent,376.30088310316313
18,congruent,525.2823583901667
49,incongruent,667.4447382900844
36,congruent,351.1988972903132
41,incongruent,342.5163876130066
28,congruent,473.6669216902641
39,incongruent,681.9985488169046
31,incongruent,404.69920802779257
33,incongruent,424.4575298709417
42,congruent,550.7066271703287
49,congruent,593.9136955161681
29,incongruent,489.9292181656091
22,incongruent,701.4658515636264
33,congruent,551.6879556462924
37,congruent,421.8180435022665
49,incongruent,524.0670252108785
35,incongruent,456.6302358508075
47,congruent,544.0184254859962
36,congruent,524.9487654977405
47,incongruent,516.6541677383917
37,congruent,368.4086780539904
44,congruent,618.5167804852871
10,incongruent,555.5300522849045
49,congruent,372.0763355454092
18,incongruent,630.5769886575772
40,incongruent,497.4514625718534
20,incongruent,348.0659201415195
23,congruent,570.209949038859
37,incongruent,680.31935581976
27,congruent,520.1599975992035
36,congruent,624.7948463220243
4,incongruent,506.1971674189285
41,incongruent,422.8977920621787
21,incongruent,639.0026002604867
39,congruent,499.11327731580747
14,congruent,478.35888844815724
30,incongruent,460.915133610271
29,congruent,557.4115962529538
7,incongruent,547.6154206603306
24,congruent,520.593790997937
32,congruent,576.5667363152445
41,incongruent,508.29604129253437
44,congruent,432.511363449888
19,incongruent,448.8297342022902
32,congruent,547.9297078545178
9,incongruent,479.3659216200266
44,congruent,445.06961895077137
43,incongruent,507.63055310912017
49,congruent,610.9338276635517
24,congruent,367.20505842307364
18,incongruent,624.5486298847584
38,congruent,387.4777300803846
36,incongruent,479.4718005476389
11,incongruent,584.4555095863781
27,incongruent,523.0219413253708
32,incongruent,443.60998468929057
23,incongruent,526.1877256273289
19,congruent,470.1014795305699
12,incongruent,523.6821386653753
21,congruent,568.3988926516992
13,congruent,518.2441459873413
15,congruent,461.2559924030368
10,incongruent,383.30908415106387
19,congruent,488.20942514893716
31,congruent,595.8197443232634
19,incongruent,557.5581347635405
7,congruent,514.1757499461098
40,congruent,608.2456412148343
22,incongruent,525.7182390255662
29,congruent,383.00583890662256
26,incongruent,454.71216869257864
25,incongruent,498.59726014789806
22,incongruent,586.2534895506017
38,congruent,438.8351232629964
42,incongruent,475.56141792310314
45,congruent,496.42123547322336
22,congruent,541.2310834204861
17,congruent,479.85750116108215
5,incongruent,446.8409443350135
22,congruent,557.6114374169782
49,congruent,599.6194782497779
13,incongruent,550.3014677430764
42,incongruent,548.9073693064374
38,incongruent,561.0334876926553
33,congruent,611.4705993440041
28,incongruent,469.00263533147404
38,congruent,707.2933710694608
5,incongruent,539.999363890536
7,congruent,452.8416624246223
10,congruent,574.7969952556689
38,incongruent,553.456059234666
22,incongruent,498.18220057060034
11,incongruent,581.3466113836721
3,incongruent,557.8404563044998
24,incongruent,420.03024915132244
20,congruent,525.9280642122844
9,congruent,452.9733124808589
2,incongruent,441.81793208835546
37,incongruent,367.32698773447845
39,congruent,456.7389160680153
13,congruent,458.8735823351313
25,incongruent,528.4230477435761
13,incongruent,517.8412254767184
21,incongruent,460.14035605915717
6,congruent,605.4370794859798
47,congruent,408.9460763646755
36,congruent,481.10742371821556
45,congruent,463.24805192915915
15,congruent,493.63483683069353
43,incongruent,476.63914103966545
26,incongruent,403.4451503167608
10,incongruent,455.6457931159419
17,incongruent,410.3023030891578
40,congruent,634.8491440160069
38,incongruent,468.36422662558664
36,congruent,427.9776481758644
12,incongruent,652.2672855766891
32,congruent,603.2790923200806
47,congruent,464.97080855995296
3,congruent,439.83200491870497
16,congruent,599.426246977543
4,incongruent,494.5670481162456
6,congruent,403.88928593178804
49,congruent,588.0028185625356
12,congruent,451.32783244785367
9,incongruent,495.1693679608728
4,incongruent,566.2247198066904
49,incongruent,516.1165691533706
23,congruent,486.14281194223787
39,incongruent,537.6013195663537
13,congruent,420.2168701203833
32,congruent,515.8046431253238
44,congruent,418.9224323979459
33,incongruent,345.5120274789151
26,incongruent,437.2594753726404
11,incongruent,479.7357767591029
12,congruent,486.82828024357207
30,congruent,472.54173180498594
23,incongruent,358.087873022728
3,congruent,601.686941437378
10,congruent,558.8217642640919
22,congruent,612.5015350910653
9,incongruent,580.2011087516613
28,incongruent,518.8331199546649
15,congruent,462.23607986860884
15,incongruent,409.0468046110781
6,incongruent,599.2956893501273
25,congruent,461.1223517951059
10,congruent,560.8564776273042
31,incongruent,485.3624269415075
46,congruent,478.8681543586033
45,congruent,467.5889842248167
33,incongruent,550.0323481599564
40,congruent,557.6799025235453
46,incongruent,495.21850942861323
34,congruent,520.4890319283563
13,congruent,572.0295963626729
